label,path
46,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/196352.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/376578.wav
76,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/361762.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/275065.wav
51,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/337524.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/98445.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/149042.wav
107,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/256864.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/145678.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/189500.wav
63,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/152304.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/83703.wav
165,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/375717.wav
188,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/103605.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/399797.wav
50,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/198343.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/144228.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/415284.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/354097.wav
25,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/81882.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/395807.wav
178,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/232474.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/16254.wav
32,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/18279.wav
104,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/181160.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/406763.wav
93,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/337097.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/164305.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/186380.wav
143,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/257777.wav
26,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/2835.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/213135.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/204449.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/7795.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/32679.wav
141,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/118972.wav
51,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/89789.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/319418.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/387740.wav
189,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/332845.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/210428.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/57793.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/399218.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/422819.wav
188,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/397235.wav
186,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/121895.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/406777.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/25463.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/125403.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/152853.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/270492.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/69655.wav
65,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/369869.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/401756.wav
51,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/13847.wav
165,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/387768.wav
22,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/163330.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/398890.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/189925.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/60665.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/207168.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/275298.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/87798.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/418213.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/367688.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/185879.wav
65,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/270486.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/69641.wav
71,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/388329.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/213690.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/55153.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/273602.wav
165,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/382837.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/275273.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/316924.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/260118.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/432377.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/180040.wav
165,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/387783.wav
67,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/239079.wav
71,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/268550.wav
71,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/215593.wav
44,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/382823.wav
41,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/233232.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/275267.wav
25,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/419694.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/130783.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/207829.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/277316.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/216924.wav
133,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/391687.wav
107,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/238401.wav
44,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/90555.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/262055.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/10433.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/432439.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/36392.wav
50,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/197272.wav
17,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/102719.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/352182.wav
71,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/181376.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/222317.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/149268.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/336410.wav
22,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/160822.wav
32,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/44704.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/222303.wav
44,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/91139.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/336404.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/211911.wav
48,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/58339.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/103413.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/30091.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/216918.wav
44,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/90541.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/242391.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/370337.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/52614.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/136251.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/321959.wav
141,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/201323.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/191950.wav
64,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/386258.wav
186,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/398700.wav
25,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/335092.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/414575.wav
104,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/327496.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/171668.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/89825.wav
186,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/398714.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/135994.wav
50,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/333391.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/232925.wav
71,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/369935.wav
73,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/76601.wav
101,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/405322.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/373945.wav
141,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/70270.wav
64,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/386264.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/94684.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/91924.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/32043.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/24621.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/330868.wav
112,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/96093.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/212405.wav
41,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/328941.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/182910.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/219222.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/254322.wav
73,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/427197.wav
189,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/193809.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/182904.wav
189,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/168305.wav
104,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/9182.wav
112,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/96087.wav
64,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/386270.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/85945.wav
188,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/58503.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/156566.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/426262.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/99439.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/3444.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/257818.wav
71,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/113748.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/58271.wav
65,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/350811.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/361414.wav
65,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/421519.wav
186,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/44880.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/182723.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/178857.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/338207.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/233420.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/111639.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/135957.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/329322.wav
104,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/336202.wav
22,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/162827.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/188226.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/372440.wav
107,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/175383.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/239125.wav
107,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/90347.wav
188,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/320306.wav
104,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/336564.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/339657.wav
67,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/91059.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/272440.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/339643.wav
52,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/341920.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/89602.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/239131.wav
17,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/322505.wav
50,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/333408.wav
22,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/162833.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/433647.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/330667.wav
141,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/25067.wav
141,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/409040.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/400702.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/166102.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/398502.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/415469.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/92975.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/241263.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/346518.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/168885.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/136047.wav
133,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/172605.wav
93,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/388063.wav
32,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/92961.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/233187.wav
188,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/395032.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/126532.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/418159.wav
63,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/413024.wav
52,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/405646.wav
32,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/92949.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/415455.wav
51,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/366192.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/338950.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/394304.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/340633.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/53873.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/252223.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/401346.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/167546.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/31748.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/84695.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/210004.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/68629.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/353883.wav
133,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/84681.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/165345.wav
25,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/145095.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/53867.wav
107,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/202400.wav
104,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/366186.wav
67,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/329691.wav
22,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/205409.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/79042.wav
22,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/165423.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/246524.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/389427.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/415441.wav
26,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/237336.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/197886.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/434464.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/114231.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/75693.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/140660.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/111349.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/212820.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/184622.wav
48,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/275663.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/136090.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/158991.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/1737.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/377706.wav
51,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/18325.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/373560.wav
186,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/190657.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/85560.wav
143,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/239469.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/373574.wav
143,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/183159.wav
133,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/394489.wav
118,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/378347.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/88722.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/87411.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/132584.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/186747.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/400925.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/238039.wav
25,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/154629.wav
63,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/434458.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/172188.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/239327.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/49156.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/18319.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/209582.wav
67,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/177796.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/158775.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/90623.wav
52,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/244482.wav
71,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/234171.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/2216.wav
64,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/50413.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/415482.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/79081.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/239333.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/46271.wav
112,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/107503.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/233178.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/140648.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/89370.wav
22,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/107273.wav
52,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/326211.wav
50,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/99163.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/264988.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/369506.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/90621.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/158777.wav
67,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/177794.wav
22,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/372898.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/46267.wav
63,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/237308.wav
41,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/379073.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/400927.wav
112,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/107515.wav
22,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/147125.wav
64,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/195063.wav
112,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/107501.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/239331.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/82557.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/79083.wav
133,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/50411.wav
51,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/365328.wav
63,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/152528.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/320674.wav
71,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/234173.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/249198.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/227641.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/373562.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/45034.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/158993.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/233152.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/161874.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/114233.wav
133,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/323427.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/190127.wav
26,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/83675.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/140676.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/233146.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/146207.wav
48,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/89358.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/81704.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/327127.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/57424.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/373576.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/47804.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/84697.wav
48,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/121511.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/167544.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/53871.wav
95,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/273589.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/415457.wav
63,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/413026.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/216305.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/415443.wav
101,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/186962.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/198584.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/246526.wav
107,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/405650.wav
22,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/165421.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/348279.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/140689.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/167550.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/53865.wav
71,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/67518.wav
133,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/84683.wav
118,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/353881.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/222922.wav
107,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/428932.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/366812.wav
141,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/258056.wav
186,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/323396.wav
